x,y_obs,y_calc,y_bkg,struct_CaNi(PO3)4_15_sym,struct_NiO_225_sym
33.8639,3667.0,3897.56,2349.9,1547.1,0.56
33.8748,3833.0,3810.51,2349.37,1460.58,0.56
33.8857,3575.0,3716.81,2348.83,1367.41,0.56
33.8965,3558.0,3618.37,2348.3,1269.51,0.57
33.9074,3386.0,3516.18,2347.76,1167.85,0.57
33.9183,3262.0,3411.04,2347.22,1063.24,0.57
33.9291,3266.0,3304.56,2346.69,957.3,0.58
33.94,3084.0,3199.11,2346.16,852.38,0.58
33.9509,3039.0,3097.54,2345.62,751.33,0.58
33.9617,2969.0,3002.66,2345.09,656.99,0.59
33.9726,2852.0,2916.53,2344.55,571.39,0.59
33.9835,2747.0,2840.26,2344.02,495.65,0.59
33.9943,2719.0,2774.06,2343.49,429.97,0.6
34.0052,2643.0,2717.41,2342.95,373.86,0.6
34.0161,2712.0,2669.39,2342.42,326.37,0.6
34.0269,2556.0,2628.88,2341.89,286.38,0.61
34.0378,2571.0,2594.71,2341.36,252.74,0.61
34.0487,2469.0,2565.85,2340.82,224.42,0.61
34.0595,2432.0,2541.38,2340.29,200.47,0.62
34.0704,2466.0,2520.54,2339.76,180.15,0.62
34.0813,2367.0,2502.66,2339.23,162.81,0.62
34.0921,2440.0,2487.24,2338.7,147.91,0.63
34.103,2410.0,2473.86,2338.17,135.06,0.63
34.1139,2405.0,2462.86,2337.64,124.58,0.63
34.1247,2424.0,2452.5,2337.11,114.75,0.64
34.1356,2407.0,2443.35,2336.58,106.12,0.64
34.1465,2396.0,2435.2,2336.05,98.5,0.65
34.1573,2198.0,2427.92,2335.53,91.75,0.65
34.1682,2397.0,2421.38,2335.0,85.73,0.65
34.1791,2257.0,2415.48,2334.47,80.35,0.66
34.1899,2297.0,2410.12,2333.94,75.52,0.66
34.2008,2364.0,2405.24,2333.42,71.16,0.66
34.2117,2279.0,2400.78,2332.89,67.22,0.67
34.2225,2277.0,2396.69,2332.36,63.65,0.67
34.2334,2262.0,2392.92,2331.84,60.4,0.68
34.2443,2220.0,2389.43,2331.31,57.44,0.68
34.2551,2209.0,2386.2,2330.78,54.73,0.68
34.266,2298.0,2383.2,2330.26,52.25,0.69
34.2769,2259.0,2380.4,2329.73,49.97,0.69
34.2877,2341.0,2377.78,2329.21,47.87,0.7
34.2986,2215.0,2375.33,2328.69,45.94,0.7
34.3095,2345.0,2373.03,2328.16,44.16,0.71
34.3203,2306.0,2370.86,2327.64,42.51,0.71
34.3312,2406.0,2368.82,2327.12,40.99,0.71
34.3421,2317.0,2366.9,2326.59,39.58,0.72
34.3529,2382.0,2365.08,2326.07,38.28,0.72
34.3638,2272.0,2363.36,2325.55,37.08,0.73
34.3747,2344.0,2361.73,2325.03,35.97,0.73
34.3855,2362.0,2360.18,2324.5,34.94,0.74
34.3964,2349.0,2358.72,2323.98,34.0,0.74
34.4073,2237.0,2357.34,2323.46,33.13,0.75
34.4181,2302.0,2356.03,2322.94,32.34,0.75
34.429,2313.0,2354.8,2322.42,31.62,0.76
34.4399,2324.0,2353.63,2321.9,30.97,0.76
34.4507,2315.0,2352.54,2321.38,30.39,0.77
34.4616,2324.0,2351.51,2320.86,29.88,0.77
34.4725,2250.0,2350.56,2320.35,29.44,0.78
34.4833,2308.0,2349.68,2319.83,29.07,0.78
34.4942,2278.0,2348.87,2319.31,28.78,0.79
34.5051,2348.0,2348.14,2318.79,28.55,0.79
34.5159,2272.0,2347.47,2318.28,28.4,0.8
34.5268,2183.0,2346.88,2317.76,28.32,0.8
34.5377,2258.0,2346.36,2317.24,28.31,0.81
34.5485,2230.0,2345.91,2316.73,28.37,0.81
34.5594,2121.0,2345.51,2316.21,28.48,0.82
34.5703,2263.0,2345.15,2315.69,28.63,0.82
34.5811,2266.0,2344.82,2315.18,28.81,0.83
34.592,2237.0,2344.49,2314.66,28.99,0.84
34.6029,2157.0,2344.15,2314.15,29.16,0.84
34.6137,2172.0,2343.76,2313.64,29.28,0.85
34.6246,2126.0,2343.31,2313.12,29.34,0.85
34.6355,2210.0,2342.79,2312.61,29.32,0.86
34.6463,2230.0,2342.19,2312.1,29.23,0.87
34.6572,2105.0,2341.52,2311.58,29.06,0.87
34.668,2160.0,2340.8,2311.07,28.85,0.88
34.6789,2250.0,2340.06,2310.56,28.62,0.88
34.6898,2245.0,2339.33,2310.05,28.39,0.89
34.7007,2288.0,2338.61,2309.54,28.18,0.9
34.7115,2250.0,2337.93,2309.03,28.0,0.9
34.7224,2279.0,2337.28,2308.52,27.85,0.91
34.7332,2163.0,2336.68,2308.01,27.76,0.92
34.7441,2112.0,2336.13,2307.5,27.71,0.92
34.755,2209.0,2335.65,2306.99,27.73,0.93
34.7658,2281.0,2335.26,2306.48,27.85,0.94
34.7767,2293.0,2334.98,2305.97,28.07,0.94
34.7876,2155.0,2334.83,2305.46,28.42,0.95
34.7984,2318.0,2334.83,2304.95,28.92,0.96
34.8093,2337.0,2335.01,2304.45,29.6,0.97
34.8202,2244.0,2335.37,2303.94,30.46,0.97
34.831,2454.0,2335.95,2303.43,31.53,0.98
34.8419,2219.0,2336.76,2302.93,32.85,0.99
34.8528,2372.0,2337.84,2302.42,34.43,0.99
34.8636,2310.0,2339.23,2301.91,36.31,1.0
34.8745,2342.0,2340.97,2301.41,38.55,1.01
34.8854,2447.0,2343.12,2300.9,41.19,1.02
34.8962,2527.0,2345.73,2300.4,44.31,1.03
34.9071,2569.0,2348.9,2299.9,47.97,1.03
34.918,2563.0,2352.69,2299.39,52.26,1.04
34.9288,2498.0,2357.21,2298.89,57.27,1.05
34.9397,2568.0,2362.56,2298.39,63.11,1.06
34.9506,2615.0,2368.85,2297.88,69.9,1.07
34.9614,2593.0,2376.2,2297.38,77.74,1.08
34.9723,2621.0,2384.72,2296.88,86.76,1.08
34.9832,2727.0,2394.5,2296.38,97.03,1.09
34.994,2738.0,2405.6,2295.88,108.62,1.1
35.0049,2762.0,2418.03,2295.38,121.54,1.11
35.0158,2759.0,2431.73,2294.88,135.73,1.12
35.0266,2890.0,2446.51,2294.38,151.0,1.13
35.0375,2901.0,2462.08,2293.88,167.06,1.14
35.0484,2951.0,2477.99,2293.38,183.46,1.15
35.0592,3023.0,2493.63,2292.88,199.59,1.16
35.0701,2944.0,2508.24,2292.38,214.69,1.17
35.081,2958.0,2520.96,2291.89,227.89,1.18
35.0918,3072.0,2530.9,2291.39,238.32,1.19
35.1027,2970.0,2537.3,2290.89,245.21,1.2
35.1136,2995.0,2539.69,2290.4,248.09,1.21
35.1244,2994.0,2538.01,2289.9,246.89,1.22
35.1353,3122.0,2532.63,2289.4,242.0,1.23
35.1462,2989.0,2524.29,2288.91,234.14,1.24
35.157,3010.0,2513.81,2288.41,224.15,1.25
35.1679,2898.0,2501.97,2287.92,212.79,1.26
35.1788,2805.0,2489.27,2287.43,200.58,1.27
35.1896,2745.0,2475.96,2286.93,187.75,1.29
35.2005,2840.0,2462.12,2286.44,174.39,1.3
35.2114,2729.0,2447.8,2285.95,160.54,1.31
35.2222,2702.0,2433.13,2285.45,146.36,1.32
35.2331,2608.0,2418.4,2284.96,132.11,1.33
35.244,2495.0,2405.05,2284.47,119.24,1.34
35.2548,2552.0,2391.18,2283.98,105.85,1.36
35.2657,2428.0,2378.39,2283.49,93.53,1.37
35.2766,2469.0,2366.87,2283.0,82.5,1.38
35.2874,2416.0,2356.73,2282.51,72.83,1.39
35.2983,2358.0,2347.93,2282.02,64.5,1.41
35.3092,2406.0,2340.36,2281.53,57.42,1.42
35.32,2350.0,2333.9,2281.04,51.42,1.43
35.3309,2318.0,2328.37,2280.55,46.37,1.45
35.3418,2404.0,2323.64,2280.06,42.12,1.46
35.3526,2279.0,2319.57,2279.58,38.52,1.48
35.3635,2327.0,2316.05,2279.09,35.47,1.49
35.3744,2391.0,2312.98,2278.6,32.88,1.51
35.3852,2381.0,2310.29,2278.11,30.65,1.52
35.3961,2331.0,2307.9,2277.63,28.74,1.54
35.407,2373.0,2305.77,2277.14,27.08,1.55
35.4178,2367.0,2303.86,2276.66,25.64,1.57
35.4287,2354.0,2302.13,2276.17,24.37,1.58
35.4396,2394.0,2300.55,2275.69,23.27,1.6
35.4504,2357.0,2299.11,2275.21,22.29,1.62
35.4613,2357.0,2297.78,2274.72,21.42,1.63
35.4722,2270.0,2296.54,2274.24,20.65,1.65
35.483,2229.0,2295.39,2273.76,19.97,1.67
35.4939,2264.0,2294.31,2273.27,19.36,1.68
35.5048,2330.0,2293.3,2272.79,18.81,1.7
35.5156,2186.0,2292.35,2272.31,18.32,1.72
35.5265,2182.0,2291.44,2271.83,17.87,1.74
35.5374,2187.0,2290.58,2271.35,17.47,1.76
35.5482,2229.0,2289.76,2270.87,17.12,1.78
35.5591,2244.0,2288.98,2270.39,16.79,1.8
35.57,2172.0,2288.23,2269.91,16.5,1.82
35.5808,2137.0,2287.51,2269.43,16.24,1.84
35.5917,2152.0,2286.81,2268.95,16.0,1.86
35.6026,2239.0,2286.14,2268.48,15.79,1.88
35.6134,2144.0,2285.5,2268.0,15.6,1.9
35.6243,2213.0,2284.87,2267.52,15.43,1.92
35.6352,2146.0,2284.27,2267.05,15.28,1.94
35.646,2097.0,2283.68,2266.57,15.15,1.96
35.6569,2100.0,2283.11,2266.09,15.03,1.99
35.6678,2185.0,2282.56,2265.62,14.93,2.01
35.6786,2216.0,2282.03,2265.14,14.85,2.03
35.6895,2128.0,2281.5,2264.67,14.78,2.06
35.7004,2139.0,2280.99,2264.2,14.72,2.08
35.7112,2109.0,2280.5,2263.72,14.67,2.11
35.7221,2138.0,2280.02,2263.25,14.64,2.13
35.733,2159.0,2279.55,2262.78,14.61,2.16
35.7438,2143.0,2279.09,2262.3,14.6,2.19
35.7547,2165.0,2278.65,2261.83,14.6,2.21
35.7656,2194.0,2278.21,2261.36,14.61,2.24
35.7764,2167.0,2277.79,2260.89,14.63,2.27
35.7873,2160.0,2277.38,2260.42,14.66,2.3
35.7982,2199.0,2276.97,2259.95,14.7,2.33
35.809,2237.0,2276.58,2259.48,14.75,2.36
35.8199,2098.0,2276.2,2259.01,14.81,2.39
35.8308,2161.0,2275.83,2258.54,14.87,2.42
35.8416,2154.0,2275.47,2258.07,14.95,2.45
35.8525,2092.0,2275.13,2257.6,15.04,2.48
35.8634,2192.0,2274.79,2257.14,15.14,2.52
35.8742,2218.0,2274.47,2256.67,15.25,2.55
35.8851,2243.0,2274.15,2256.2,15.37,2.58
35.896,2086.0,2273.85,2255.74,15.5,2.62
35.9068,2074.0,2273.57,2255.27,15.64,2.66
35.9177,2193.0,2273.29,2254.81,15.79,2.69
35.9286,2235.0,2273.03,2254.34,15.96,2.73
35.9394,2159.0,2272.78,2253.88,16.14,2.77
35.9503,2205.0,2272.55,2253.41,16.33,2.81
35.9612,2282.0,2272.34,2252.95,16.54,2.85
35.972,2172.0,2272.14,2252.49,16.76,2.89
35.9829,2239.0,2271.95,2252.03,17.0,2.93
35.9938,2252.0,2271.79,2251.56,17.25,2.97
36.0046,2137.0,2271.65,2251.1,17.53,3.02
36.0155,2187.0,2271.52,2250.64,17.82,3.06
36.0264,2276.0,2271.42,2250.18,18.13,3.11
36.0372,2234.0,2271.35,2249.72,18.47,3.16
36.0481,2209.0,2271.3,2249.26,18.83,3.21
36.059,2257.0,2271.28,2248.8,19.22,3.26
36.0698,2220.0,2271.29,2248.34,19.64,3.31
36.0807,2319.0,2271.33,2247.88,20.09,3.36
36.0916,2340.0,2271.41,2247.42,20.57,3.41
36.1024,2447.0,2271.53,2246.97,21.1,3.47
36.1133,2371.0,2271.69,2246.51,21.66,3.52
36.1242,2325.0,2271.9,2246.05,22.26,3.58
36.135,2457.0,2272.15,2245.6,22.91,3.64
36.1459,2415.0,2272.44,2245.14,23.6,3.7
36.1568,2492.0,2272.78,2244.69,24.33,3.76
36.1676,2408.0,2273.17,2244.23,25.11,3.83
36.1785,2395.0,2273.59,2243.78,25.92,3.89
36.1894,2450.0,2274.04,2243.32,26.76,3.96
36.2002,2494.0,2274.52,2242.87,27.63,4.03
36.2111,2526.0,2275.02,2242.42,28.51,4.1
36.222,2430.0,2275.53,2241.96,29.4,4.17
36.2328,2383.0,2276.05,2241.51,30.29,4.25
36.2437,2394.0,2276.58,2241.06,31.19,4.33
36.2546,2439.0,2277.12,2240.61,32.1,4.4
36.2654,2426.0,2277.68,2240.16,33.04,4.49
36.2763,2351.0,2278.29,2239.71,34.01,4.57
36.2871,2281.0,2278.96,2239.26,35.04,4.66
36.298,2251.0,2279.7,2238.81,36.15,4.75
36.3089,2311.0,2280.54,2238.36,37.34,4.84
36.3197,2389.0,2281.47,2237.91,38.63,4.93
36.3306,2271.0,2282.52,2237.46,40.03,5.03
36.3415,2260.0,2283.7,2237.02,41.55,5.13
36.3523,2219.0,2285.02,2236.57,43.21,5.24
36.3632,2252.0,2286.5,2236.12,45.03,5.34
36.3741,2248.0,2288.17,2235.68,47.04,5.45
36.3849,2176.0,2290.05,2235.23,49.25,5.57
36.3958,2240.0,2291.67,2234.78,51.21,5.67
36.4067,2207.0,2294.01,2234.34,53.89,5.79
36.4175,2246.0,2296.66,2233.9,56.86,5.91
36.4284,2229.0,2299.66,2233.45,60.17,6.04
36.4393,2107.0,2303.05,2233.01,63.87,6.17
36.4501,2194.0,2306.88,2232.57,68.01,6.3
36.461,2209.0,2311.22,2232.12,72.65,6.44
36.4719,2179.0,2316.13,2231.68,77.87,6.59
36.4827,2249.0,2321.73,2231.24,83.75,6.74
36.4936,2245.0,2328.1,2230.8,90.41,6.89
36.5045,2380.0,2335.38,2230.36,97.97,7.05
36.5153,2278.0,2343.72,2229.92,106.58,7.22
36.5262,2363.0,2353.31,2229.48,116.43,7.39
36.5371,2316.0,2364.36,2229.04,127.74,7.57
36.5479,2371.0,2377.12,2228.6,140.76,7.76
36.5588,2388.0,2391.91,2228.16,155.79,7.96
36.5697,2409.0,2409.08,2227.73,173.2,8.16
36.5805,2404.0,2429.03,2227.29,193.38,8.37
36.5914,2415.0,2452.25,2226.85,216.81,8.59
36.6023,2511.0,2479.25,2226.42,244.02,8.82
36.6131,2559.0,2510.64,2225.98,275.61,9.06
36.624,2643.0,2547.07,2225.54,312.22,9.31
36.6349,2648.0,2589.19,2225.11,354.51,9.57
36.6457,2588.0,2637.64,2224.67,403.13,9.84
36.6566,2656.0,2693.07,2224.24,458.71,10.12
36.6675,2902.0,2755.88,2223.81,521.65,10.42
36.6783,2840.0,2826.26,2223.37,592.15,10.73
36.6892,3073.0,2903.93,2222.94,669.92,11.06
36.7001,3090.0,2988.09,2222.51,754.18,11.4
36.7109,3233.0,3077.18,2222.08,843.35,11.76
36.7218,3299.0,3168.82,2221.65,935.04,12.14
36.7327,3314.0,3259.67,2221.22,1025.92,12.53
36.7435,3422.0,3345.51,2220.79,1111.77,12.95
36.7544,3425.0,3421.54,2220.36,1187.8,13.39
36.7653,3564.0,3482.94,2219.93,1249.16,13.85
36.7761,3715.0,3525.52,2219.5,1291.69,14.33
36.787,3554.0,3546.77,2219.07,1312.85,14.85
36.7979,3616.0,3546.37,2218.64,1312.34,15.39
36.8087,3580.0,3526.39,2218.22,1292.21,15.97
36.8196,3511.0,3490.65,2217.79,1256.28,16.58
36.8305,3488.0,3443.59,2217.36,1209.0,17.22
36.8413,3436.0,3389.1,2216.94,1154.26,17.91
36.8522,3381.0,3329.76,2216.51,1094.62,18.63
36.8631,3301.0,3266.72,2216.09,1031.22,19.41
36.8739,3314.0,3200.18,2215.66,964.28,20.24
36.8848,3202.0,3130.09,2215.24,893.73,21.12
36.8957,3143.0,3056.93,2214.81,820.05,22.06
36.9065,3081.0,2981.93,2214.39,744.46,23.08
36.9174,2980.0,2907.07,2213.97,668.94,24.16
36.9283,2839.0,2834.6,2213.55,595.72,25.33
36.9391,2936.0,2766.54,2213.13,526.83,26.58
36.95,2749.0,2704.42,2212.7,463.78,27.94
36.9609,2671.0,2649.05,2212.28,407.36,29.41
36.9717,2577.0,2600.66,2211.86,357.8,31.0
36.9826,2501.0,2558.97,2211.44,314.8,32.72
36.9935,2474.0,2523.46,2211.03,277.83,34.61
37.0043,2471.0,2493.49,2210.61,246.22,36.66
37.0152,2497.0,2468.34,2210.19,219.24,38.91
37.0261,2527.0,2447.39,2209.77,196.23,41.38
37.0369,2378.0,2430.05,2209.35,176.59,44.11
37.0478,2410.0,2415.84,2208.94,159.78,47.12
37.0587,2475.0,2404.34,2208.52,145.36,50.46
37.0695,2388.0,2395.24,2208.1,132.96,54.18
37.0804,2410.0,2388.25,2207.69,122.23,58.33
37.0913,2424.0,2383.19,2207.28,112.92,62.99
37.1021,2452.0,2379.89,2206.86,104.79,68.24
37.113,2386.0,2378.28,2206.45,97.66,74.18
37.1239,2441.0,2378.33,2206.03,91.39,80.91
37.1347,2392.0,2380.07,2205.62,85.85,88.6
37.1456,2361.0,2383.56,2205.21,80.97,97.39
37.1565,2356.0,2388.96,2204.8,76.66,107.5
37.1673,2436.0,2396.43,2204.39,72.89,119.16
37.1782,2412.0,2406.22,2203.97,69.59,132.65
37.1891,2381.0,2418.6,2203.56,66.73,148.3
37.1999,2486.0,2433.94,2203.15,64.27,166.51
37.2108,2433.0,2452.64,2202.74,62.18,187.72
37.2217,2518.0,2475.2,2202.34,60.43,212.44
37.2325,2519.0,2502.17,2201.93,58.99,241.25
37.2434,2504.0,2534.17,2201.52,57.86,274.79
37.2543,2608.0,2571.87,2201.11,57.02,313.74
37.2651,2634.0,2615.94,2200.71,56.47,358.77
37.276,2784.0,2667.06,2200.3,56.21,410.56
37.2869,2846.0,2725.79,2199.89,56.24,469.66
37.2977,2887.0,2792.42,2199.49,56.58,536.36
37.3086,2984.0,2867.03,2199.08,57.24,610.71
37.3195,3049.0,2949.07,2198.68,58.26,692.13
37.3303,3030.0,3037.35,2198.27,59.67,779.41
37.3412,3134.0,3129.86,2197.87,61.5,870.49
37.3521,3165.0,3223.63,2197.47,63.82,962.34
37.3629,3211.0,3314.8,2197.06,66.69,1051.04
37.3738,3432.0,3398.63,2196.66,70.19,1131.78
37.3847,3447.0,3470.09,2196.26,74.41,1199.41
37.3955,3480.0,3524.5,2195.86,79.47,1249.17
37.4064,3485.0,3558.48,2195.46,85.49,1277.53
37.4173,3616.0,3570.8,2195.06,92.62,1283.12
37.4281,3480.0,3562.86,2194.66,101.03,1267.17
37.439,3496.0,3538.42,2194.26,110.89,1233.26
37.4499,3411.0,3502.54,2193.86,122.4,1186.28
37.4607,3446.0,3460.29,2193.46,135.75,1131.08
37.4716,3320.0,3415.45,2193.07,151.12,1071.27
37.4825,3283.0,3370.08,2192.67,168.67,1008.74
37.4933,3259.0,3324.67,2192.27,188.48,943.91
37.5042,3157.0,3278.77,2191.88,210.59,876.3
37.5151,3334.0,3231.9,2191.48,234.86,805.56
37.5259,3173.0,3184.19,2191.09,261.02,732.08
37.5368,3161.0,3136.55,2190.69,288.58,657.28
37.5477,3126.0,3090.39,2190.3,316.86,583.23
37.5585,3016.0,3047.13,2189.9,344.88,512.35
37.5694,3054.0,3007.65,2189.51,371.56,446.58
37.5803,2957.0,2975.5,2189.12,395.17,391.21
37.5911,3064.0,2943.32,2188.73,416.01,338.58
37.602,3038.0,2913.26,2188.33,431.79,293.13
37.6129,2996.0,2883.92,2187.94,441.56,254.42
37.6237,3037.0,2854.06,2187.55,444.82,221.69
37.6346,3083.0,2822.91,2187.16,441.63,194.12
37.6455,3022.0,2790.29,2186.77,432.6,170.92
37.6563,2919.0,2756.52,2186.38,418.8,151.34
37.6672,2877.0,2722.27,2185.99,401.5,134.78
37.6781,2880.0,2688.18,2185.61,381.88,120.69
37.6889,2830.0,2654.7,2185.22,360.82,108.66
37.6998,2730.0,2621.96,2184.83,338.82,98.31
37.7107,2718.0,2589.9,2184.44,316.09,89.37
37.7215,2797.0,2558.31,2184.06,292.66,81.6
37.7324,2655.0,2527.1,2183.67,268.62,74.8
37.7433,2660.0,2496.37,2183.29,244.25,68.84
37.7541,2650.0,2466.48,2182.9,220.01,63.56
37.765,2588.0,2437.92,2182.52,196.51,58.89
37.7759,2547.0,2411.18,2182.13,174.33,54.72
37.7867,2531.0,2386.71,2181.75,153.97,50.99
37.7976,2455.0,2364.71,2181.37,135.71,47.63
37.8085,2476.0,2345.27,2180.99,119.67,44.61
37.8193,2386.0,2328.26,2180.6,105.78,41.87
37.8302,2496.0,2313.5,2180.22,93.89,39.39
37.841,2390.0,2300.73,2179.84,83.77,37.12
37.8519,2339.0,2289.68,2179.46,75.17,35.05
37.8628,2341.0,2280.11,2179.08,67.87,33.15
37.8736,2329.0,2271.77,2178.7,61.66,31.41
37.8845,2352.0,2264.48,2178.32,56.35,29.81
37.8954,2410.0,2258.07,2177.94,51.8,28.33
37.9063,2285.0,2252.4,2177.57,47.88,26.96
37.9171,2327.0,2247.36,2177.19,44.48,25.69
37.928,2345.0,2242.85,2176.81,41.53,24.51
37.9388,2360.0,2238.79,2176.44,38.94,23.41
37.9497,2307.0,2235.11,2176.06,36.66,22.39
37.9606,2297.0,2231.77,2175.69,34.66,21.43
37.9714,2467.0,2228.73,2175.31,32.88,20.54
37.9823,2410.0,2225.93,2174.94,31.29,19.7
37.9932,2445.0,2223.36,2174.56,29.88,18.92
38.004,2352.0,2220.98,2174.19,28.61,18.18
38.0149,2376.0,2218.78,2173.82,27.48,17.49
38.0258,2455.0,2216.74,2173.44,26.46,16.84
38.0366,2432.0,2214.83,2173.07,25.54,16.22
38.0475,2457.0,2213.05,2172.7,24.71,15.64
38.0584,2515.0,2211.38,2172.33,23.96,15.09
38.0692,2483.0,2209.82,2171.96,23.29,14.57
38.0801,2626.0,2208.35,2171.59,22.68,14.08
38.091,2452.0,2206.96,2171.22,22.13,13.61
38.1018,2547.0,2205.66,2170.85,21.64,13.17
38.1127,2506.0,2204.44,2170.48,21.2,12.75
38.1236,2515.0,2203.28,2170.11,20.82,12.35
38.1344,2483.0,2202.19,2169.75,20.47,11.97
38.1453,2508.0,2201.16,2169.38,20.18,11.61
38.1562,2485.0,2200.2,2169.01,19.92,11.26
38.167,2555.0,2199.29,2168.65,19.71,10.93
38.1779,2562.0,2198.44,2168.28,19.54,10.62
38.1888,2439.0,2197.64,2167.92,19.41,10.32
38.1996,2488.0,2196.9,2167.55,19.32,10.03
38.2105,2521.0,2196.22,2167.19,19.27,9.76
38.2214,2460.0,2195.59,2166.83,19.27,9.49
38.2322,2353.0,2195.02,2166.46,19.32,9.24
38.2431,2414.0,2194.51,2166.1,19.41,9.0
38.254,2348.0,2194.07,2165.74,19.56,8.77
38.2648,2358.0,2193.7,2165.38,19.77,8.55
38.2757,2286.0,2193.4,2165.02,20.04,8.34
38.2866,2267.0,2193.18,2164.66,20.39,8.13
38.2974,2299.0,2193.05,2164.3,20.82,7.94
38.3083,2264.0,2193.02,2163.94,21.33,7.75
38.3192,2271.0,2193.11,2163.58,21.96,7.57
38.33,2264.0,2193.32,2163.22,22.7,7.4
38.3409,2238.0,2193.67,2162.86,23.58,7.23
38.3518,2191.0,2194.19,2162.51,24.62,7.07
38.3626,2224.0,2194.89,2162.15,25.83,6.91
38.3735,2160.0,2195.8,2161.79,27.24,6.76
38.3844,2162.0,2196.94,2161.44,28.88,6.62
38.3952,2229.0,2198.33,2161.08,30.77,6.48
38.4061,2120.0,2200.02,2160.73,32.95,6.34
38.417,2185.0,2202.02,2160.37,35.43,6.21
38.4278,2213.0,2204.35,2160.02,38.25,6.09
38.4387,2177.0,2207.05,2159.67,41.42,5.96
38.4496,2134.0,2210.13,2159.31,44.97,5.85
38.4604,2143.0,2213.61,2158.96,48.91,5.73
38.4713,2134.0,2217.49,2158.61,53.26,5.62
38.4822,2078.0,2221.81,2158.26,58.04,5.51
38.493,2208.0,2226.56,2157.91,63.25,5.41
38.5039,2162.0,2231.78,2157.56,68.92,5.31
38.5148,2217.0,2237.49,2157.21,75.07,5.21
38.5256,2123.0,2243.67,2156.86,81.71,5.11
38.5365,2139.0,2250.31,2156.51,88.78,5.02
38.5474,2158.0,2257.28,2156.16,96.2,4.93
38.5582,2296.0,2264.42,2155.81,103.77,4.84
38.5691,2227.0,2271.43,2155.46,111.2,4.76
38.58,2173.0,2277.92,2155.12,118.13,4.68
38.5908,2108.0,2283.49,2154.77,124.12,4.6
38.6017,2233.0,2287.67,2154.42,128.73,4.52
38.6126,2187.0,2290.13,2154.08,131.61,4.44
38.6234,2216.0,2290.66,2153.73,132.55,4.37
38.6343,2176.0,2289.27,2153.39,131.58,4.3
38.6452,2283.0,2286.21,2153.05,128.93,4.23
38.656,2253.0,2281.85,2152.7,124.99,4.16
38.6669,2163.0,2276.65,2152.36,120.19,4.1
38.6778,2177.0,2270.98,2152.02,114.93,4.03
38.6886,2074.0,2265.09,2151.68,109.44,3.97
38.6995,2109.0,2259.09,2151.33,103.84,3.91
38.7104,2138.0,2252.95,2150.99,98.1,3.85
38.7212,2100.0,2246.61,2150.65,92.16,3.8
38.7321,2096.0,2240.05,2150.31,85.99,3.74
38.743,2039.0,2233.3,2149.97,79.64,3.69
38.7538,2116.0,2226.5,2149.63,73.23,3.64
38.7647,2083.0,2219.82,2149.3,66.93,3.59
38.7756,1952.0,2213.43,2148.96,60.94,3.54
38.7864,2086.0,2207.52,2148.62,55.41,3.49
38.7973,2051.0,2202.42,2148.28,50.69,3.44
38.8082,2058.0,2197.63,2147.95,46.28,3.4
38.819,2095.0,2193.43,2147.61,42.47,3.35
38.8299,2080.0,2189.77,2147.28,39.19,3.31
38.8408,2053.0,2186.59,2146.94,36.38,3.27
38.8516,1998.0,2183.81,2146.61,33.98,3.22
38.8625,2114.0,2181.37,2146.27,31.91,3.18
38.8734,2098.0,2179.2,2145.94,30.12,3.14
38.8842,1999.0,2177.28,2145.61,28.57,3.1
38.8951,2089.0,2175.56,2145.27,27.22,3.07
38.906,2057.0,2174.02,2144.94,26.04,3.03
38.9168,2036.0,2172.62,2144.61,25.02,2.99
38.9277,2050.0,2171.35,2144.28,24.12,2.96
38.9386,2168.0,2170.19,2143.95,23.31,2.92
38.9494,2117.0,2169.11,2143.62,22.6,2.89
38.9603,2058.0,2168.1,2143.29,21.96,2.86
38.9712,2148.0,2167.17,2142.96,21.38,2.83
38.982,2072.0,2166.29,2142.63,20.86,2.8
38.9929,2180.0,2165.47,2142.3,20.4,2.77
39.0038,2126.0,2164.72,2141.98,20.0,2.74
39.0146,2147.0,2164.02,2141.65,19.66,2.71
39.0255,2027.0,2163.38,2141.32,19.38,2.68
39.0364,2145.0,2162.79,2141.0,19.15,2.65
39.0472,2071.0,2162.26,2140.67,18.96,2.62
39.0581,2101.0,2161.77,2140.35,18.83,2.6
39.069,2055.0,2161.33,2140.02,18.74,2.57
39.0798,2081.0,2160.94,2139.7,18.69,2.54
39.0907,2096.0,2160.58,2139.38,18.68,2.52
39.1016,2082.0,2160.26,2139.05,18.71,2.5
39.1124,2051.0,2159.98,2138.73,18.78,2.47
39.1233,2114.0,2159.73,2138.41,18.87,2.45
39.1342,2040.0,2159.52,2138.09,19.01,2.43
39.145,2076.0,2159.34,2137.77,19.17,2.4
39.1559,2124.0,2159.19,2137.45,19.37,2.38
39.1668,2093.0,2159.08,2137.13,19.59,2.36
39.1776,2038.0,2159.0,2136.81,19.85,2.34
39.1885,2132.0,2158.95,2136.49,20.15,2.32
39.1994,2091.0,2158.94,2136.17,20.47,2.3
39.2102,2067.0,2158.97,2135.85,20.84,2.28
39.2211,2088.0,2159.03,2135.53,21.24,2.26
39.232,2149.0,2159.14,2135.22,21.68,2.24
39.2428,1992.0,2159.29,2134.9,22.17,2.23
39.2537,2086.0,2159.49,2134.58,22.7,2.21
39.2646,2074.0,2159.74,2134.27,23.28,2.19
39.2754,2067.0,2160.05,2133.95,23.93,2.17
